,video_id,video_path,duration,begin_frame,end_grame,captions
2180,v_CtooIi6Mk7U,https://www.youtube.com/watch?v=CtooIi6Mk7U,194.91,123.76,130.58, The kite is shown in the sky.
2181,v_CtooIi6Mk7U,https://www.youtube.com/watch?v=CtooIi6Mk7U,194.91,175.41,182.24, Another woman starts flying the kite outside.
2182,v_UnpBbcIa3zA,https://www.youtube.com/watch?v=UnpBbcIa3zA,72.05,0,12.6,An athlete sets up her stance in order to throw a disc during a track and field event.
2183,v_UnpBbcIa3zA,https://www.youtube.com/watch?v=UnpBbcIa3zA,72.05,12.97,19.45, The woman throws the disc far across the field.
2184,v_UnpBbcIa3zA,https://www.youtube.com/watch?v=UnpBbcIa3zA,72.05,20.17,43.59, The athlete celebrates the throw and the crowd cheers.
2185,v_UnpBbcIa3zA,https://www.youtube.com/watch?v=UnpBbcIa3zA,72.05,43.95,72.05, A replay is seen of the woman's throw.
2186,v_RmuhtC-TCck,https://www.youtube.com/watch?v=RmuhtC-TCck,176.36,0,48.5,A man explains while stands on a fenced court.
2187,v_RmuhtC-TCck,https://www.youtube.com/watch?v=RmuhtC-TCck,176.36,48.5,130.5," Then, the man dance hip hop, and then explain doing hip hop demonstrations."
2188,v_RmuhtC-TCck,https://www.youtube.com/watch?v=RmuhtC-TCck,176.36,131.38,173.72," After, the man sit on the floor and raise his body with her hands, the spins the legs to do hip hop movements."
2189,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,0,4.36,We see the white title screen.
2190,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,4.36,206.46, We then see a bartender talking to two people in a bar.
2191,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,39.33,43.7, The man puts his arm behind his back.
2192,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,74.27,83.01, The bartender puts two cards on the bar.
2193,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,109.23,155.11," They push their cards and drink beer, then pull cards and drink beer."
2194,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,159.49,163.86, The bartender spits the beer back in the glass.
2195,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,210.83,216.28, The bartender looks at the camera and speaks.
2196,v_LB1A7BobPwg,https://www.youtube.com/watch?v=LB1A7BobPwg,218.47,217.38,218.47, We see the end title screen.
2197,v_yPEf9ajKwI8,https://www.youtube.com/watch?v=yPEf9ajKwI8,216.94,0,40.13,"people are moving the furniture out of the living room, even the carpet and everything."
2198,v_yPEf9ajKwI8,https://www.youtube.com/watch?v=yPEf9ajKwI8,216.94,40.13,105.22, They come in and sweep the floor and then start putting down some tarp and wood.
2199,v_yPEf9ajKwI8,https://www.youtube.com/watch?v=yPEf9ajKwI8,216.94,104.12,168.13, They are remodeling the floor from carpet to wood floors.
2200,v_yPEf9ajKwI8,https://www.youtube.com/watch?v=yPEf9ajKwI8,216.94,167.05,216.94, Once the floor is done they bring back all the furniture.
2201,v_KcSo4p-hhBs,https://www.youtube.com/watch?v=KcSo4p-hhBs,90.62,0,43.95,A woman is seen speaking to the camera and leads into her cutting a person's hair.
2202,v_KcSo4p-hhBs,https://www.youtube.com/watch?v=KcSo4p-hhBs,90.62,42.13,90.62, She continues cutting and styling the hair while the man looks off into the distance.
2203,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,7.55,134.44,There's a group of rafters wearing yellow vests going on an adventure.
2204,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,24.37,130.25, They are rowing the raft through the river as the turbulent waves gush towards their raft.
2205,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,34.45,107.55, They continue rafting through the river as they stay afloat against the fierce waves.
2206,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,68.06,104.19, The rafters stay afloat despite the turbulent and agitated waves of the river.
2207,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,99.16,113.44, Some of the rafters are on top of a hill and one of the rafter is diving into the water.
2208,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,107.55,132.77, The rafters continue their journey through the turbulent waters of the river.
2209,v_nR7tqWpNpe8,https://www.youtube.com/watch?v=nR7tqWpNpe8,168.07,128.57,148.74, There's a person bungee jumping from an elevated crane into the river.
2210,v_lfGmSfTjnA8,https://www.youtube.com/watch?v=lfGmSfTjnA8,160.5,0,37.72,A woman is standing in a messy kitchen in front of the sink preparing to cut something.
2211,v_lfGmSfTjnA8,https://www.youtube.com/watch?v=lfGmSfTjnA8,160.5,37.72,87.47,She grabs a potato and a peeler and begins taking the edges off.
2212,v_lfGmSfTjnA8,https://www.youtube.com/watch?v=lfGmSfTjnA8,160.5,87.47,160.5,"As she continues cutting,two young girls walk in the kitchen and begin watching her and grabbing dishes."
2213,v_zfqach0dDYo,https://www.youtube.com/watch?v=zfqach0dDYo,7.11,0,3.41,wrestler is in a ring doing a head lock and a man jumps outside the ring and push the men.
2214,v_zfqach0dDYo,https://www.youtube.com/watch?v=zfqach0dDYo,7.11,3.41,7.11, referee is in the ring and counts the seconds of the wreslers on the floor.
2215,v__B2kFN9MfwU,https://www.youtube.com/watch?v=_B2kFN9MfwU,141.16,0,23.29,A woman is shown hosting a news segment when the camera pans to sunscreen news.
2216,v__B2kFN9MfwU,https://www.youtube.com/watch?v=_B2kFN9MfwU,141.16,21.17,38.11, Several people are shown on a beach and interviewed by a reporter on sunscreen.
2217,v__B2kFN9MfwU,https://www.youtube.com/watch?v=_B2kFN9MfwU,141.16,41.63,94.56, Bottles are shown containing sunscreen and people putting it on.
2218,v__B2kFN9MfwU,https://www.youtube.com/watch?v=_B2kFN9MfwU,141.16,72.69,141.16, The reporter talks to people and pans back to shirts used for sunscreen and people traveling around the world.
2219,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,0,2.65,We see an opening title screen.
2220,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,2.65,39.06, A man holds a badminton racket in a gym and talks.
2221,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,39.06,58.25, The man leans to the left and holds the racket out.
2222,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,62.22,76.8, The man turns to the right and shows his back to the camera.
2223,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,77.45,108.58, the man talks to the camera and the man jumps back and forth across the screen.
2224,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,109.23,123.15, The man talks to the camera and the man leans left one more time.
2225,v_18QVPZgjy8w,https://www.youtube.com/watch?v=18QVPZgjy8w,132.41,124.47,132.41, We see the closing title screen.
2226,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,0,10.75,A man combs his beard in front of a mirror in his bathroom.
2227,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,10.75,19.96, The man reaches down to pick up sizzors then trims his mustache.
2228,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,19.45,35.33, The man picks up lotion which he applies to his neck.
2229,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,35.33,50.18, The man picks up a package of razors and assembles them into his steel razor gadget.
2230,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,50.18,59.38, The man uses his razor to trim his face and beard.
2231,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,60.41,67.58, The man picks up a package and applies a product to his face.
2232,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,67.06,71.68, The man uses a towel to wipe down his face.
2233,v_xYuqZ_RrCC0,https://www.youtube.com/watch?v=xYuqZ_RrCC0,102.4,72.19,102.4, the man picks up a bottle of oil from the counter and applies it to his beard.
2234,v_yLS0UuNYXOI,https://www.youtube.com/watch?v=yLS0UuNYXOI,132.24,0,27.77,A large ice glacier is shown in the water.
2235,v_yLS0UuNYXOI,https://www.youtube.com/watch?v=yLS0UuNYXOI,132.24,27.77,102.48, A boat is pulling a person on skis behind the boat.
2236,v_yLS0UuNYXOI,https://www.youtube.com/watch?v=yLS0UuNYXOI,132.24,102.48,128.92, The person is floating in the water.
2237,v_SY5WpDrtmEE,https://www.youtube.com/watch?v=SY5WpDrtmEE,186.88,0,15.89,A man is shown performing a song at Google's London offices.
2238,v_SY5WpDrtmEE,https://www.youtube.com/watch?v=SY5WpDrtmEE,186.88,16.81,55.13, They are standing inside of an office space and playing the flute.
2239,v_SY5WpDrtmEE,https://www.youtube.com/watch?v=SY5WpDrtmEE,186.88,55.13,96.25, The man starts really getting into it and cheering very passionately a people look on.
2240,v_SY5WpDrtmEE,https://www.youtube.com/watch?v=SY5WpDrtmEE,186.88,95.3,157.91, A close up is shown of him playing over and over.
2241,v_SY5WpDrtmEE,https://www.youtube.com/watch?v=SY5WpDrtmEE,186.88,157.91,186.88, he then ends the song to a round of applause and walks out of the frame.
2242,v_icjyAZ3KVBw,https://www.youtube.com/watch?v=icjyAZ3KVBw,63,0,41.88, A man in a red shirt is standing next to an exercise machine.
2243,v_icjyAZ3KVBw,https://www.youtube.com/watch?v=icjyAZ3KVBw,63,41.88,57.63, He gets on the machine and starts working out.
2244,v_icjyAZ3KVBw,https://www.youtube.com/watch?v=icjyAZ3KVBw,63,57.63,63, Words are shown on the screen.
2245,v_qSXMTcGBqtY,https://www.youtube.com/watch?v=qSXMTcGBqtY,223.77,6.71,108.52,A woman straights the hair of a young lady using a brush and a hair dryer.
2246,v_qSXMTcGBqtY,https://www.youtube.com/watch?v=qSXMTcGBqtY,223.77,109.65,214.82," The woman holds part of the the hair up, then she curves the hair with and hair iron."
2247,v_J3jICOa0WCk,https://www.youtube.com/watch?v=J3jICOa0WCk,213.07,0,56.45,A large group of people are seen standing around a parking lot with one holding a ball.
2248,v_J3jICOa0WCk,https://www.youtube.com/watch?v=J3jICOa0WCk,213.07,50.06,180.03, The group then plays a game of kickball while moving around the area and throwing balls at one another.
2249,v_J3jICOa0WCk,https://www.youtube.com/watch?v=J3jICOa0WCk,213.07,165.13,212, The people continue walking around while looking to one another and throwing the ball.
2250,v_eg3oZ4XCEKk,https://www.youtube.com/watch?v=eg3oZ4XCEKk,184.75,3.7,109,A large group of people are seen running around a disney resort while waving to the camera and several shots of the kingdom being shown.
2251,v_eg3oZ4XCEKk,https://www.youtube.com/watch?v=eg3oZ4XCEKk,184.75,80.37,177.36, Many characters are shown waving to the runners as well as more shots of people running past characters and going through the finish line and celebrating.
2252,v_Q-HdDcyC9d8,https://www.youtube.com/watch?v=Q-HdDcyC9d8,65.66,0,15.76,The person with black apron spray a white foam on the shoes.
2253,v_Q-HdDcyC9d8,https://www.youtube.com/watch?v=Q-HdDcyC9d8,65.66,9.52,22.97, The person brush the shoes with white foam on it.
2254,v_Q-HdDcyC9d8,https://www.youtube.com/watch?v=Q-HdDcyC9d8,65.66,21.01,65.66, The person brushed the shoes after the foam is gone and began spraying a chemical in it and polished the metal part of the shoes.
2255,v_OWEwmnZvvJE,https://www.youtube.com/watch?v=OWEwmnZvvJE,151.97,3.79,73.7,A young man is seen standing around a pool followed by several clips of the boy jumping in the pool and swimming around.
2256,v_OWEwmnZvvJE,https://www.youtube.com/watch?v=OWEwmnZvvJE,151.97,62.31,149.69, The boy continues to swim all around the pool with a man swimming behind him and the boy smiling to the camera.
2257,v_ZMG8WE3Y22k,https://www.youtube.com/watch?v=ZMG8WE3Y22k,135.58,0,13.56,Several pictures of different individual are shown white water rafting as an intro for a video.
2258,v_ZMG8WE3Y22k,https://www.youtube.com/watch?v=ZMG8WE3Y22k,135.58,13.56,50.84,Men then arrive in a field and take the rafts out before more pictures are shown.
2259,v_ZMG8WE3Y22k,https://www.youtube.com/watch?v=ZMG8WE3Y22k,135.58,50.16,84.73,The men then stand in the field with their paddles and actually get in the raft demonstrating the proper way to row.
2260,v_ZMG8WE3Y22k,https://www.youtube.com/watch?v=ZMG8WE3Y22k,135.58,84.05,113.2,"Finally,they are in the water and all of them begin to paddle throughout the water."
2261,v_ZMG8WE3Y22k,https://www.youtube.com/watch?v=ZMG8WE3Y22k,135.58,113.2,135.58,More people join them and they eventually get out of the water and walk back to land.
2262,v_qakxXmFvFy0,https://www.youtube.com/watch?v=qakxXmFvFy0,58.41,0,58.41,Three kids are making a sand castle on the beach.
2263,v_qakxXmFvFy0,https://www.youtube.com/watch?v=qakxXmFvFy0,58.41,2.03,58.41, A man is laying next to them on a towel.
2264,v_xDRvD_-fvd8,https://www.youtube.com/watch?v=xDRvD_-fvd8,77.3,0,7.73,"After a Tissot ad appears, a row of fencers are shown."
2265,v_xDRvD_-fvd8,https://www.youtube.com/watch?v=xDRvD_-fvd8,77.3,12.36,65.31," They high five, and are displayed in several clips fighting, then back to the row of standing on the stage."
2266,v_xDRvD_-fvd8,https://www.youtube.com/watch?v=xDRvD_-fvd8,77.3,66.48,77.3," One is injured, and is carried away."
2267,v_Ix2vIutdeNQ,https://www.youtube.com/watch?v=Ix2vIutdeNQ,45.22,0,3.17,We see an opening title screen.
2268,v_Ix2vIutdeNQ,https://www.youtube.com/watch?v=Ix2vIutdeNQ,45.22,3.39,28.71, A smiling man in sunglasses opens mouthwash and gargles.
2269,v_Ix2vIutdeNQ,https://www.youtube.com/watch?v=Ix2vIutdeNQ,45.22,28.71,31.2, The man spits in a cup.
2270,v_Ix2vIutdeNQ,https://www.youtube.com/watch?v=Ix2vIutdeNQ,45.22,34.38,38.22, A lady removes a plaque from the wall.
2271,v_Ix2vIutdeNQ,https://www.youtube.com/watch?v=Ix2vIutdeNQ,45.22,41.84,45.22, We see a closing screen.
2272,v_UgsqMLsPG0k,https://www.youtube.com/watch?v=UgsqMLsPG0k,157.97,0,5.53,We see an opening title screen.
2273,v_UgsqMLsPG0k,https://www.youtube.com/watch?v=UgsqMLsPG0k,157.97,6.32,93.19, The man then puts plaster on a base and applies it to the ceiling while on stilts.
2274,v_UgsqMLsPG0k,https://www.youtube.com/watch?v=UgsqMLsPG0k,157.97,93.19,146.91, The man walks back and forth smoothing the applied plaster.
2275,v_UgsqMLsPG0k,https://www.youtube.com/watch?v=UgsqMLsPG0k,157.97,147.69,151.64, The man walks to and turns off the camera.
2276,v_UgsqMLsPG0k,https://www.youtube.com/watch?v=UgsqMLsPG0k,157.97,152.44,157.97, We see the ending title screen.
2277,v_eLQ1c2tMJls,https://www.youtube.com/watch?v=eLQ1c2tMJls,72.3,0.36,6.15,The credits of the clip are shown.
2278,v_eLQ1c2tMJls,https://www.youtube.com/watch?v=eLQ1c2tMJls,72.3,7.94,36.88, A man picks up a brown boot and brushes it.
2279,v_eLQ1c2tMJls,https://www.youtube.com/watch?v=eLQ1c2tMJls,72.3,37.95,48.81, A man opens an aerosol can and sprays the boot.
2280,v_eLQ1c2tMJls,https://www.youtube.com/watch?v=eLQ1c2tMJls,72.3,53.15,57.84, A man rubs the products of a black tube on the boot's sole edge.
2281,v_eLQ1c2tMJls,https://www.youtube.com/watch?v=eLQ1c2tMJls,72.3,63.27,72.3, The credits of the video are shown.
2282,v_4a0Q-IAqO8U,https://www.youtube.com/watch?v=4a0Q-IAqO8U,231.6,0,64.84,A man in a black shirt is standing outside talking.
2283,v_4a0Q-IAqO8U,https://www.youtube.com/watch?v=4a0Q-IAqO8U,231.6,63.68,74.11, He then is inside a swimming pool.
2284,v_4a0Q-IAqO8U,https://www.youtube.com/watch?v=4a0Q-IAqO8U,231.6,76.43,231.6, He is back outside talking to the camera.
2285,v_PSUGaj7_5LI,https://www.youtube.com/watch?v=PSUGaj7_5LI,181.86,0,18.19,"At the bowling alley, there are a lot of people."
2286,v_PSUGaj7_5LI,https://www.youtube.com/watch?v=PSUGaj7_5LI,181.86,18.19,63.65, The little boy rolls for his turn and he strikes.
2287,v_PSUGaj7_5LI,https://www.youtube.com/watch?v=PSUGaj7_5LI,181.86,63.65,112.75," He waits for his ball to come back and gets prepared to take his next turn, it's another strike."
2288,v_PSUGaj7_5LI,https://www.youtube.com/watch?v=PSUGaj7_5LI,181.86,112.75,181.86," He takes another turn and makes another strike, everyone is congratulating and hugging him."
2289,v_k3nRbFeancA,https://www.youtube.com/watch?v=k3nRbFeancA,84.77,0,66.97,The video shows various clips of sumo wrestlers fighting in a ring while a referee and audience looks on.
2290,v_k3nRbFeancA,https://www.youtube.com/watch?v=k3nRbFeancA,84.77,0,15.26,"  In the first clip, a much bigger wrestler wrestles a smaller man who ends up winning."
2291,v_k3nRbFeancA,https://www.youtube.com/watch?v=k3nRbFeancA,84.77,23.73,66.55, The video continues with several other clips of wrestlers and how each wrestler wins the round.
2292,v_k3nRbFeancA,https://www.youtube.com/watch?v=k3nRbFeancA,84.77,67.4,84.77," The video ends with a comedy commercial where a smaller sumo wrestler crawls under another very large one, and ends up stuck in his sumo outfit."
2293,v_juKQ_gU42EM,https://www.youtube.com/watch?v=juKQ_gU42EM,45.13,0,1.12,A anchorman in a suit sits with a laptop on his clear desk.
2294,v_juKQ_gU42EM,https://www.youtube.com/watch?v=juKQ_gU42EM,45.13,1.35,45.13, A man is tackled by a bull.
2295,v_juKQ_gU42EM,https://www.youtube.com/watch?v=juKQ_gU42EM,45.13,27.54,29.12, The man gets up and his mouth is bloody.
2296,v_juKQ_gU42EM,https://www.youtube.com/watch?v=juKQ_gU42EM,45.13,29.34,34.08, People help the man out of the rodeo dirt area.
2297,v_6iuD3pSgBcw,https://www.youtube.com/watch?v=6iuD3pSgBcw,208.21,0,15.61,A young man is standing on stage and eventually several other boys join in wearing kilts.
2298,v_6iuD3pSgBcw,https://www.youtube.com/watch?v=6iuD3pSgBcw,208.21,16.65,208.21, They stand in front of one drum and perform a routine using only drums.
2299,v_6iuD3pSgBcw,https://www.youtube.com/watch?v=6iuD3pSgBcw,208.21,33.31,188.42, The boys spin and flip their sticks constantly and continue performing their drumming routine.
2300,v_6iuD3pSgBcw,https://www.youtube.com/watch?v=6iuD3pSgBcw,208.21,92.66,129.08, One stands up and begins singing a song while the others join in.
2301,v_6iuD3pSgBcw,https://www.youtube.com/watch?v=6iuD3pSgBcw,208.21,139.5,208.21, They boys go back to playing the drums and finally finish by playing each other's drums and faster than other.
2302,v_kI0AyrGe-NU,https://www.youtube.com/watch?v=kI0AyrGe-NU,37.43,0,36.86,Two cats are seen laying on a bed facing one another.
2303,v_kI0AyrGe-NU,https://www.youtube.com/watch?v=kI0AyrGe-NU,37.43,9.92,30.31, One cat then begins to lick the other.
2304,v_kI0AyrGe-NU,https://www.youtube.com/watch?v=kI0AyrGe-NU,37.43,14.78,36.86, The first cat then stops and the other licks afterwards.
2305,v_NbIxjYWSURI,https://www.youtube.com/watch?v=NbIxjYWSURI,231.16,0,65.87,A montage of athletes completing incredible stunts and races are shown as well as hundreds of people watching in the audience.
2306,v_NbIxjYWSURI,https://www.youtube.com/watch?v=NbIxjYWSURI,231.16,61.25,208.05," The shots lead into several more athletes jumping over a pole while pausing the in the middle, finishing with the shot being shown again in slow motion."
2307,v_NbIxjYWSURI,https://www.youtube.com/watch?v=NbIxjYWSURI,231.16,209.21,231.16, The final gymnast waves to the camera and walks away.
2308,v_DWVI_N4Aeo8,https://www.youtube.com/watch?v=DWVI_N4Aeo8,26.46,0.4,13.63,A diving is seen standing ready with his arms out to the side.
2309,v_DWVI_N4Aeo8,https://www.youtube.com/watch?v=DWVI_N4Aeo8,26.46,6.48,25.94, The man then performs an impressive dive and is followed by several clips of other people diving.
2310,v_Or7mIy83LsQ,https://www.youtube.com/watch?v=Or7mIy83LsQ,118.16,0,44.31,"A teen stand on a track, then he runs and jumps long on a sand box, after the teen stands and walk."
2311,v_Or7mIy83LsQ,https://www.youtube.com/watch?v=Or7mIy83LsQ,118.16,18.31,20.09, A person pass behind the teen.
2312,v_Or7mIy83LsQ,https://www.youtube.com/watch?v=Or7mIy83LsQ,118.16,43.13,86.26, An athlete performs long jump in the sand box.
2313,v_Or7mIy83LsQ,https://www.youtube.com/watch?v=Or7mIy83LsQ,118.16,87.44,115.2, Another athlete runs and jumps long over the sand box.
2314,v_JNuVGc8mn54,https://www.youtube.com/watch?v=JNuVGc8mn54,117.88,0,17.09,There men have chairs and are sitting int he subway way making some music.
2315,v_JNuVGc8mn54,https://www.youtube.com/watch?v=JNuVGc8mn54,117.88,17.09,29.46, One of them is playing guitar and two of them are playing the violin.
2316,v_JNuVGc8mn54,https://www.youtube.com/watch?v=JNuVGc8mn54,117.88,30.05,69.55, People walk by them and a kid pushing a stroller and some other children come and stop to watch them for a little by.
2317,v_JNuVGc8mn54,https://www.youtube.com/watch?v=JNuVGc8mn54,117.88,69.55,117.88," There is a crowd that has actually stopped to watch them play, clapping and one of them leaving money in their case."
2318,v_-sXrwv7C5CI,https://www.youtube.com/watch?v=-sXrwv7C5CI,54.15,0,2.98,A man jumps onto two bars.
2319,v_-sXrwv7C5CI,https://www.youtube.com/watch?v=-sXrwv7C5CI,54.15,3.51,54.15, He does a gymnastics routine on the bars.
2320,v_-sXrwv7C5CI,https://www.youtube.com/watch?v=-sXrwv7C5CI,54.15,25.98,54.15, A man in a white jacket watches him perform.
2321,v_-sXrwv7C5CI,https://www.youtube.com/watch?v=-sXrwv7C5CI,54.15,49.54,50.63, He does a flip and lands on the mat.
2322,v_-sXrwv7C5CI,https://www.youtube.com/watch?v=-sXrwv7C5CI,54.15,51.97,54.15, The crowd applauds him after he lands.
2323,v_5yfDyVVkPuU,https://www.youtube.com/watch?v=5yfDyVVkPuU,94.66,0,35.02,Two men are seen speaking to the camera followed by several clips of people hitting a ball.
2324,v_5yfDyVVkPuU,https://www.youtube.com/watch?v=5yfDyVVkPuU,94.66,31.7,93.25, More shots are shown of people holding up sticks and hitting a ball with another coach near by helping and speaking to the camera.
2325,v_5gBRDguUe8U,https://www.youtube.com/watch?v=5gBRDguUe8U,143.08,1.42,58.66,A person is seen sitting on a stool and piecing together several parts of a bike.
2326,v_5gBRDguUe8U,https://www.youtube.com/watch?v=5gBRDguUe8U,143.08,43.63,140.22, The person continues piecing the bike together and pans around the finished product in the end.
2327,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,0,3.66,A green boat with black and white accents on it is gliding on the water.
2328,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,3.66,12.81, A pair of blue and black shoes are on a deck while a foot is being placed the right side.
2329,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,12.81,18.29, A man is now standing on a waterboard that the blue shoes are attached to and he's holding a blue rope attached to a triangular handle.
2330,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,18.29,22.87, White words on a black screen show up and read Zucky Wakeboarding 2015 summer and then fades away.
2331,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,22.87,177.49," The man is shown again and now he's in motion wake boarding as he holds onto the handle connected to the rope and he is doing various tricks going from side to side, occasionally jumping, spinning and sometimes doing all at once."
2332,v_F6FyJl5OQ0A,https://www.youtube.com/watch?v=F6FyJl5OQ0A,182.97,177.49,182.97, The video ends with white words and numbers on a black screen that read -END- editor: 05.
2333,v_lpeyMIH1YqA,https://www.youtube.com/watch?v=lpeyMIH1YqA,24.78,8.55,15.48,A man is sitting on a revolving chair with his one leg folded over the other.
2334,v_lpeyMIH1YqA,https://www.youtube.com/watch?v=lpeyMIH1YqA,24.78,15.48,22.92, Another man takes a cloth and begins cleaning his black leather shoes with a cloth to make it shiny.
2335,v_lpeyMIH1YqA,https://www.youtube.com/watch?v=lpeyMIH1YqA,24.78,22.92,24.78, He cleans the shoe with a back and forth motion.
2336,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,0,155.11,A woman with blonde hair is explaining how to make rosemary vodka lemonade.
2337,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,7.76,12.4, Two jars of liquid appear.
2338,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,19.38,22.48, The woman takes a sip of the liquid.
2339,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,40.33,60.49, The woman prepares the liquid with herbs and sugar in a bowl.
2340,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,70.58,75.23, The woman pours the liquid in a glass.
2341,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,88.41,100.81, The woman pours the liquid into jars with ice.
2342,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,107.02,114.01, The woman mixes the concoction.
2343,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,121.76,125.63, The woman drinks the liquid in a jar.
2344,v_qfb0Qe7s9oo,https://www.youtube.com/watch?v=qfb0Qe7s9oo,155.11,136.5,155.11, The video ends with a view of the jars with liquid.
2345,v_yTJCrP0HqEE,https://www.youtube.com/watch?v=yTJCrP0HqEE,147.88,0,28.84,A woman is shown speaking to the camera and showing various shots of children sitting in a chair and performing on tv.
2346,v_yTJCrP0HqEE,https://www.youtube.com/watch?v=yTJCrP0HqEE,147.88,28.84,63.59, The woman speaks more to the camera and puts a contact into the girls eye.
2347,v_yTJCrP0HqEE,https://www.youtube.com/watch?v=yTJCrP0HqEE,147.88,63.59,103.51, The girl smiles into a mirror and shows how she takes out the contacts and a reminder on your phone.
2348,v_yTJCrP0HqEE,https://www.youtube.com/watch?v=yTJCrP0HqEE,147.88,102.77,147.88, One last woman speaks to the camera and the girl cheers and smiles again.
2349,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,0,5.88,The video starts with a curling game being shown from overhead.
2350,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,5.88,11.77, The camera then shows a lady skating across the ice.
2351,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,11.77,20.82, Then the camera focuses back onto the curling game showing a lady about to shoot.
2352,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,20.82,46.63, They return to the overhead angle of the game while the lady prepares to shoot.
2353,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,46.63,51.61, Other players are shown watching in anticipation.
2354,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,51.61,71.98, The player makes the shot and the camera follows along.
2355,v_xfVx1-emCV8,https://www.youtube.com/watch?v=xfVx1-emCV8,90.55,71.98,90.55, The crowd cheers and a replay of the shot is shown.
2356,v_jWuq6clN5q4,https://www.youtube.com/watch?v=jWuq6clN5q4,78.97,21.71,59.22,The people are shown playing the drums using wooden drumsticks.
2357,v_jWuq6clN5q4,https://www.youtube.com/watch?v=jWuq6clN5q4,78.97,3.95,59.22, There are also people behind them playing golden cymbals.
2358,v_jWuq6clN5q4,https://www.youtube.com/watch?v=jWuq6clN5q4,78.97,71.47,75.8, After a while they all stop playing and stand silently.
2359,v_AEer099-yUM,https://www.youtube.com/watch?v=AEer099-yUM,47.13,0,47.13,A woman stands in a red dress.
